date,low_temp,high_temp,ave_temp
2013/1/29,2.1,12.4,7.1
2013/1/30,3.9,13.6,8.1
2013/1/31,2.1,9.6,5.8
2013/2/1,2.3,12.6,7.9
2013/2/2,12,20.9,15.6
2013/2/3,6.7,13.2,9.9
2013/2/4,6.3,14.8,10.1
2013/2/5,6.1,12.4,9.5
2013/2/6,1.6,9,3.4
2013/2/7,3.2,12.7,7.1
2013/2/8,1.9,7.1,4.7
2013/2/9,1.4,8.4,4.4
2013/2/10,1.3,10.4,5.4
2013/2/11,2.2,9.3,5
2013/2/12,0.9,6.9,4.1
2013/2/13,1.1,12.3,6.7
2013/2/14,5,9.9,7.3
2013/2/15,3.5,8.3,5.4
2013/2/16,0.4,6,3.1
2013/2/17,0.3,8,4.1
2013/2/18,1.8,8.9,5.2
2013/2/19,2.7,8.9,5.5
2013/2/20,1.6,8.9,4.4
2013/2/21,0.9,9,4.5
2013/2/22,1.3,8.7,5.5
2013/2/23,3.2,10.1,6.2
2013/2/24,0.1,8.1,3.6
2013/2/25,-0.5,8.5,3
2013/2/26,1.3,9,5.5
2013/2/27,2.6,9.1,5.5
2013/2/28,4.1,15.7,9.9
2013/3/1,7.9,17.6,13.6
2013/3/2,4.8,12,8.7
2013/3/3,3.7,9.7,6.8
2013/3/4,4.2,9.4,6.4
2013/3/5,3.2,13.7,8.4
2013/3/6,4.5,16.4,11
2013/3/7,7.1,18.7,13.5
2013/3/8,10.8,23.2,17.7
2013/3/9,11.6,22.3,16.7
2013/3/10,5.7,25.3,13.6
2013/3/11,3.8,12.4,7.9
2013/3/12,4,15.7,10.7
2013/3/13,13.1,21.2,17.2
2013/3/14,5.9,14.3,8.3
2013/3/15,4.6,13.8,9.2
2013/3/16,7.1,17.8,12.5
2013/3/17,8.5,16.5,12.9
2013/3/18,14.5,20.7,18.3
2013/3/19,15.5,25,19.7
2013/3/20,15.1,20.8,17.4
2013/3/21,7.7,16.2,11.7
2013/3/22,7.2,18.6,13.2
2013/3/23,11.4,17.7,13.7
2013/3/24,9.2,13.3,11
2013/3/25,6.7,11.2,9.8
2013/3/26,5.5,13.2,9.4
2013/3/27,6.4,10.1,8.3
2013/3/28,9.6,20.5,15
2013/3/29,12.3,20.5,16
2013/3/30,7.6,12.6,9
2013/3/31,6.7,8.3,7.4
2013/4/1,6.9,15.2,11.2
2013/4/2,8.3,12.6,10.6
2013/4/3,11.3,16.6,13.7
2013/4/4,10.8,21.4,17.2
2013/4/5,13.5,22.5,18.1
2013/4/6,15.3,20.7,17.4
2013/4/7,11.9,23.1,17.7
2013/4/8,10.5,20.2,14.7
2013/4/9,10.7,21.7,16.9
2013/4/10,8,17.9,13.6
2013/4/11,6,13.6,9.7
2013/4/12,6.5,15.7,11.4
2013/4/13,7.4,16.2,12.3
2013/4/14,10,20.6,16.6
2013/4/15,12.7,22.6,17.2
2013/4/16,11.4,21.4,16.4
2013/4/17,16.4,23.3,20.9
2013/4/18,16.2,23.4,19.9
2013/4/19,10.2,19.9,14.5
2013/4/20,6,11.5,9.2
2013/4/21,5.3,10.2,7.4
2013/4/22,6.8,17.3,11.8
2013/4/23,7.9,18.7,14.3
2013/4/24,15.5,18,16.8
2013/4/25,13.4,22.8,18
2013/4/26,12.3,22.6,17.5
2013/4/27,11.2,21.2,15.8
2013/4/28,12.8,20.5,16.8
2013/4/29,12.1,21.7,17.9
2013/4/30,15.9,21.9,19.6
2013/5/1,12,18.7,14.5
2013/5/2,10.6,19.7,14.6
2013/5/3,11.1,19.1,14.8
2013/5/4,11.3,20.3,16.2
2013/5/5,14.1,22.9,18.1
2013/5/6,14.5,25.3,20.1
2013/5/7,10.7,20.4,15.5
2013/5/8,10.5,23.7,17.3
2013/5/9,14.4,24.8,19.5
2013/5/10,16.2,28.5,22.4
2013/5/11,17.3,20.8,18.9
2013/5/12,16.4,25.3,19.9
2013/5/13,15.8,23.7,19.2
2013/5/14,17.7,27.8,22.8
2013/5/15,16.9,25.5,20.7
2013/5/16,15.2,26.7,20.5
2013/5/17,12.9,23.6,18
2013/5/18,16.1,24.5,19.9
2013/5/19,16.8,23.4,20.1
2013/5/20,16.8,21,19.1
2013/5/21,20.2,26.5,23.2
2013/5/22,19,26.6,22.3
2013/5/23,19.9,26.2,22.5
2013/5/24,15.7,28.2,22.2
2013/5/25,14.2,22.9,18.2
2013/5/26,18.8,26.6,21.7
2013/5/27,19.8,26.1,22.3
2013/5/28,20.5,25.4,22.2
2013/5/29,20.7,24.4,22
2013/5/30,20.2,22.7,21.4
2013/5/31,18.7,27.2,22.6
2013/6/1,16.6,26,20.3
2013/6/2,14.7,23.3,18.3
2013/6/3,14.7,24.9,20
2013/6/4,18.7,29.1,23.2
2013/6/5,20,27.7,22.8
2013/6/6,20.7,25.3,22.6
2013/6/7,20.5,25.4,22.2
2013/6/8,18.7,27.7,22.3
2013/6/9,19.3,29.1,23.6
2013/6/10,21.5,27.5,23.6
2013/6/11,19.8,23,21.4
2013/6/12,19.3,24.1,21.1
2013/6/13,20.7,22.5,21.4
2013/6/14,20.5,27,23.5
2013/6/15,23.1,29.9,26
2013/6/16,21.2,25.2,22.9
2013/6/17,20.7,29.3,24.6
2013/6/18,23.8,30.2,26.9
2013/6/19,23.9,28,26.7
2013/6/20,20.8,24.3,22.3
2013/6/21,19.7,24,21.8
2013/6/22,18.7,26.4,22.8
2013/6/23,19.5,27.9,23.4
2013/6/24,19.7,27.7,23.3
2013/6/25,22.5,26.3,24.1
2013/6/26,19.5,23.7,21.8
2013/6/27,19,27.5,23
2013/6/28,19.3,25.5,22.4
2013/6/29,21.2,28.5,24
2013/6/30,22,27.8,24.2
2013/7/1,22.3,26.1,23.8
2013/7/2,22,27.9,24.3
2013/7/3,22.3,27.4,24.1
2013/7/4,23.2,27.3,25.2
2013/7/5,24.2,28.9,26.8
2013/7/6,26.8,33.7,29.2
2013/7/7,25.8,35.4,29.5
2013/7/8,25.7,35.3,29.4
2013/7/9,25.7,35.4,30.1
2013/7/10,26.9,35.3,30.2
2013/7/11,27.4,34.5,30.3
2013/7/12,27.8,34.9,30.9
2013/7/13,27.9,34.4,30.7
2013/7/14,24.8,34.6,29.3
2013/7/15,22.5,35.1,28.5
2013/7/16,21.6,29.1,25.3
2013/7/17,22.1,29.1,24.6
2013/7/18,23.8,31.8,27.7
2013/7/19,21.4,30.5,25.4
2013/7/20,21.1,28.3,23.9
2013/7/21,21,29,24.8
2013/7/22,23.5,30.4,26.5
2013/7/23,25.2,35.2,28
2013/7/24,24.3,27.1,25.4
2013/7/25,24.1,29.3,26.7
2013/7/26,25.5,32.3,28.4
2013/7/27,22.3,33.1,27.6
2013/7/28,22.9,31.8,27.3
2013/7/29,24.9,27.3,26.3
2013/7/30,25,31.2,27.8
2013/7/31,25.2,30.7,27.4
2013/8/1,24.2,32.8,27.5
2013/8/2,23,29.1,25.6
2013/8/3,23.5,30.8,26.7
2013/8/4,25.4,31.3,27.8
2013/8/5,26.9,32.2,29.1
2013/8/6,25.4,32,28.7
2013/8/7,26,34.5,30
2013/8/8,27.3,34.1,30.3
2013/8/9,27.7,34.5,31
2013/8/10,29,37.4,33.2
2013/8/11,30.4,38.3,32.9
2013/8/12,27.9,35.8,31.3
2013/8/13,26.2,34.7,30
2013/8/14,27.3,34.3,30.2
2013/8/15,26.5,34.9,30
2013/8/16,27.6,33,29.7
2013/8/17,27.3,32.9,29.6
2013/8/18,27.5,33.3,29.6
2013/8/19,27.7,34.2,30.3
2013/8/20,28.1,33.9,30.5
2013/8/21,25.4,33.4,29.1
2013/8/22,25,32.1,28.5
2013/8/23,24.8,30.9,28.2
2013/8/24,24.8,33.5,29
2013/8/25,23.1,28.5,25.5
2013/8/26,23.5,29.6,26.7
2013/8/27,20.3,30.5,25.4
2013/8/28,23.2,33.2,27.8
2013/8/29,25,32.6,28.3
2013/8/30,27.5,36.8,31.4
2013/8/31,27.8,35.3,30.8
2013/9/1,26.3,35.7,30.4
2013/9/2,25.8,33.1,29
2013/9/3,27.3,33.7,29.6
2013/9/4,24.7,30.8,27.9
2013/9/5,24.8,29.4,27.5
2013/9/6,24,28.3,26
2013/9/7,23.2,29.1,25.9
2013/9/8,21.7,28.9,25.2
2013/9/9,21.8,28.7,24.6
2013/9/10,21.4,27.9,24.8
2013/9/11,22.2,27.7,24.7
2013/9/12,23.3,31.5,27.6
2013/9/13,25.5,32,28.2
2013/9/14,25.8,32.5,28.6
2013/9/15,23.5,29.4,26.7
2013/9/16,21.7,29.3,26.5
2013/9/17,19.9,28.6,23.5
2013/9/18,19.2,28.7,23.7
2013/9/19,19.5,28.8,23.9
2013/9/20,20.2,29.3,24.9
2013/9/21,21.9,29.9,25.6
2013/9/22,22.4,30.1,25.3
2013/9/23,19,24.3,22
2013/9/24,17.6,26.4,22.7
2013/9/25,21.7,24.6,23.3
2013/9/26,18.1,24.2,22.1
2013/9/27,16.8,24.2,19.8
2013/9/28,15.7,25.3,20.3
2013/9/29,19.6,26.2,22.2
2013/9/30,18.6,26.2,22.2
2013/10/1,19.5,23.9,22.3
2013/10/2,21,26.4,23.4
2013/10/3,20.2,28.8,24.5
2013/10/4,16.8,20.5,18.3
2013/10/5,15.2,19.3,17.8
2013/10/6,18.8,24.3,21.4
2013/10/7,20.6,27.1,23.6
2013/10/8,22.7,29.6,25.4
2013/10/9,24.4,28.8,26.1
2013/10/10,22.5,28.4,25
2013/10/11,22,30.2,25.7
2013/10/12,19.8,31.3,26.1
2013/10/13,18.2,26.3,21.6
2013/10/14,16,25.6,20.8
2013/10/15,16.9,21.3,18.2
2013/10/16,16.2,26,20.1
2013/10/17,15.2,21,18
2013/10/18,15.2,20.1,17.2
2013/10/19,14.4,18.8,16.2
2013/10/20,14.1,16.2,15.2
2013/10/21,15.2,21.7,18.4
2013/10/22,16.9,20.5,18.6
2013/10/23,16.1,20.1,17.5
2013/10/24,15.1,17.5,16
2013/10/25,15.7,20.4,18
2013/10/26,13.5,17.9,15.4
2013/10/27,12,21.1,16.6
2013/10/28,12.1,20.3,16.1
2013/10/29,13.2,16,14.7
2013/10/30,14.9,22.1,18
2013/10/31,13.8,21.5,17.8
2013/11/1,14.1,20.5,17.2
2013/11/2,13.6,17,15.4
2013/11/3,15.2,21,17.4
2013/11/4,15,18.4,16.6
2013/11/5,13.2,19.7,16
2013/11/6,11,20.7,16
2013/11/7,12.8,17.8,15
2013/11/8,12.3,21.5,16.5
2013/11/9,11.8,15.1,13.3
2013/11/10,11.9,21.4,16.6
2013/11/11,8.3,16.8,12.5
2013/11/12,7.9,12.5,9.6
2013/11/13,6.4,14.1,9.8
2013/11/14,6.2,14.5,10.8
2013/11/15,10.1,12.7,11.3
2013/11/16,8.1,17.4,12.9
2013/11/17,9.3,19.2,14.1
2013/11/18,9.9,20.1,14.4
2013/11/19,8.2,17.4,12.7
2013/11/20,7.4,17.2,12.2
2013/11/21,7.3,16.3,12
2013/11/22,7.2,17.6,12.4
2013/11/23,9.6,15.7,12.6
2013/11/24,7.1,17.4,12.6
2013/11/25,9.9,19.4,14.5
2013/11/26,11.2,19.1,15.1
2013/11/27,9.7,16,12.9
2013/11/28,8.7,18,14
2013/11/29,5.9,14.1,9.8
2013/11/30,6,14.1,10.2
2013/12/1,5.1,15,10.4
2013/12/2,6.7,15.3,10.8
2013/12/3,7.3,16.3,11.7
2013/12/4,8.9,14.5,11.5
2013/12/5,7.5,16.3,11.6
2013/12/6,7,17.6,12.5
2013/12/7,8.8,14.6,11.1
2013/12/8,6.7,11.2,8.8
2013/12/9,4.9,11,8.2
2013/12/10,5.1,14.1,9.5
2013/12/11,7.3,12.8,10.1
2013/12/12,7.9,13.2,9.9
2013/12/13,4.1,14.9,9.7
2013/12/14,4.6,11.2,7.6
2013/12/15,2.8,11.4,7.2
2013/12/16,5.4,11.9,8.2
2013/12/17,7,12,9.2
2013/12/18,3.6,8.8,6.6
2013/12/19,3.7,7.6,6.3
2013/12/20,3.3,9.4,6.1
2013/12/21,2.8,11,6.8
2013/12/22,5.5,11.4,7.6
2013/12/23,4.4,8.4,6.4
2013/12/24,4.5,12.5,7.6
2013/12/25,3.3,10.3,6.7
2013/12/26,3.4,10,6.3
2013/12/27,5.1,9.4,7
2013/12/28,2.7,9.3,5.4
2013/12/29,0.5,9.5,4.9
2013/12/30,0.6,10.5,5.4
2013/12/31,1.3,12.7,6.9
2014/1/1,3.1,15.5,9.6
2014/1/2,3.1,12.1,7.3
2014/1/3,3.8,8.5,5.9
2014/1/4,2.4,11.7,6.5
2014/1/5,3.9,7.3,5.4
2014/1/6,2.1,10.5,5.3
2014/1/7,1.9,9.9,5.5
2014/1/8,2.8,12.8,7.3
2014/1/9,3,11.8,7.2
2014/1/10,1.4,6.8,3.6
2014/1/11,0.7,9,4.3
2014/1/12,1.4,9.5,5.3
2014/1/13,2.4,8.3,5.1
2014/1/14,1.7,7.7,4.2
2014/1/15,1.8,4.4,3
2014/1/16,-0.2,9.1,4.8
2014/1/17,2.9,9.5,5.8
2014/1/18,2.8,8.6,5.2
2014/1/19,2,7.1,4.2
2014/1/20,0.7,8.5,4.8
2014/1/21,1.8,11.8,6.3
2014/1/22,2.1,9.6,5.5
2014/1/23,2.8,11.1,6.5
2014/1/24,2.4,12.6,7.2
2014/1/25,3,12.4,8.4
2014/1/26,2.4,14.5,9.5
2014/1/27,1.4,7.5,4.6
2014/1/28,1.1,15,8.8
2014/1/29,4.9,12.8,8.9
2014/1/30,5.1,15.8,10.3
2014/1/31,6.2,15.9,9.9
2014/2/1,3.8,12.3,7.9
2014/2/2,6.1,13.3,9.3
2014/2/3,7,17.8,12.8
2014/2/4,0.9,11.8,5
2014/2/5,-0.5,5.2,1.6
2014/2/6,-0.3,6.2,2.7
2014/2/7,1.1,7.2,4
2014/2/8,-0.9,4,0.3
2014/2/9,1.1,9.2,5.4
2014/2/10,3.3,8.7,6
2014/2/11,2.1,4.6,3.3
2014/2/12,2.8,8.2,4.8
2014/2/13,2.4,8.2,5.3
2014/2/14,-0.2,5.4,1.4
2014/2/15,-0.2,6.9,3.9
2014/2/16,4.5,10,6.9
2014/2/17,3.9,12.9,7.3
2014/2/18,2.9,8.8,4.7
2014/2/19,1.5,9,4.7
2014/2/20,1.4,7.6,4.6
2014/2/21,2.8,10.3,5.5
2014/2/22,1.7,9.5,5.1
2014/2/23,2.9,8.3,5.6
2014/2/24,4,8.8,6.3
2014/2/25,3.4,12.9,8.2
2014/2/26,5.7,14.2,10
2014/2/27,6.8,13.7,10
2014/2/28,8.5,18.6,13.8
2014/3/1,7,12.7,8.9
2014/3/2,4.9,7.2,5.6
2014/3/3,4.4,10.9,6.6
2014/3/4,2.3,10.9,6.9
2014/3/5,4.8,9.3,6.5
2014/3/6,3,9,5.4
2014/3/7,1.8,9.2,4.4
2014/3/8,1.9,10.2,5.9
2014/3/9,3.1,9.9,6.4
2014/3/10,1.4,8.8,4.9
2014/3/11,1.3,11.1,6.1
2014/3/12,3.3,16.6,11
2014/3/13,8.5,18.2,12.3
2014/3/14,6.7,13.4,10.1
2014/3/15,4.5,12,8.3
2014/3/16,4.5,17.5,10.8
2014/3/17,6.6,16.8,12.1
2014/3/18,8.2,20.3,15.4
2014/3/19,9.7,13.5,11.2
2014/3/20,6.7,10.4,8.1
2014/3/21,7,14.5,10.1
2014/3/22,5.1,14,9.3
2014/3/23,7.2,16.8,11.6
2014/3/24,8.5,18.5,13.6
2014/3/25,11.5,22.3,16.6
2014/3/26,13.8,19.4,16.4
2014/3/27,10,15.4,12.6
2014/3/28,8.4,20.2,14.8
2014/3/29,13.4,22.2,17.7
2014/3/30,14.9,19.3,16.5
2014/3/31,12.7,20.1,15.7
2014/4/1,10.9,18.1,13.9
2014/4/2,10,19.6,15.2
2014/4/3,12.9,15.6,13.8
2014/4/4,11,22,15.3
2014/4/5,8.4,14.9,11.4
2014/4/6,6.4,13.4,9
2014/4/7,6.3,16.5,11.4
2014/4/8,9.2,22.3,15.8
2014/4/9,11.3,20.4,15.5
2014/4/10,10.3,22.9,16.1
2014/4/11,7.7,18.7,12.9
2014/4/12,9.3,20,14.6
2014/4/13,9.6,18.7,14.4
2014/4/14,11.1,17.6,14
2014/4/15,10.3,20.6,16.3
2014/4/16,13.8,23.3,18.7
2014/4/17,13.5,21.8,17.7
2014/4/18,8.6,18.2,11.8
2014/4/19,8.4,17.9,11.7
2014/4/20,6.9,14.1,11
2014/4/21,10,17.5,13.4
2014/4/22,12.3,20,15.2
2014/4/23,11.9,21.3,16.2
2014/4/24,12.7,21.7,16.6
2014/4/25,12.9,22.5,17.8
2014/4/26,14.1,23.9,18.2
2014/4/27,14.7,22.7,18.1
2014/4/28,14.9,23.2,18.6
2014/4/29,15.8,20.6,17.8
2014/4/30,14.1,18.5,16.7
2014/5/1,17.7,24.5,20.6
2014/5/2,17.3,25.6,21
2014/5/3,15.9,25.6,21.3
2014/5/4,14.8,23,18.6
2014/5/5,16.7,20.7,18.1
2014/5/6,12.5,18,14.3
2014/5/7,11.2,21.5,16.5
2014/5/8,16,21.5,18.7
2014/5/9,14.4,26.8,19.3
2014/5/10,13.6,24.9,19.8
2014/5/11,17,25.3,20.6
2014/5/12,17.1,23.3,19.6
2014/5/13,16.5,22.7,19.3
2014/5/14,17.4,27.2,21.9
2014/5/15,17.9,21.9,19.9
2014/5/16,18,25.7,21.5
2014/5/17,17,26.2,21.1
2014/5/18,16.1,25.2,20.5
2014/5/19,17.4,25.7,21.1
2014/5/20,18.8,25.6,21.7
2014/5/21,15.9,19.5,17.5
2014/5/22,13.5,22.8,18.6
2014/5/23,14.2,21.7,17.8
2014/5/24,15.4,25.4,20.6
2014/5/25,20,27.3,22.7
2014/5/26,18.6,24.6,21.3
2014/5/27,17.7,26.5,21.4
2014/5/28,19.8,27.7,22.7
2014/5/29,19.3,27.5,23.1
2014/5/30,20,29,24.1
2014/5/31,20.2,31.6,25.6
2014/6/1,21,33.1,26.6
2014/6/2,20.5,31.4,25.5
2014/6/3,20.4,28.9,24
2014/6/4,22.1,29.4,24.3
2014/6/5,18.6,23.3,21.2
2014/6/6,19,20.9,19.9
2014/6/7,17.7,19.2,18.4
2014/6/8,17.9,22.4,20.5
2014/6/9,19.3,25.6,22.9
2014/6/10,20.4,27.8,23.5
2014/6/11,20.9,24.4,22.2
2014/6/12,20.7,23.7,22
2014/6/13,20.1,30.3,24.9
2014/6/14,20.1,29.4,24.7
2014/6/15,20.1,29.6,24.4
2014/6/16,21.7,29.8,25
2014/6/17,21.7,27.8,24.3
2014/6/18,21.7,25.1,23.2
2014/6/19,21.4,28.5,24.8
2014/6/20,22,27.9,24.6
2014/6/21,22.6,27.7,24.6
2014/6/22,21.3,23.6,22.5
2014/6/23,21.3,27.8,24.2
2014/6/24,20.9,26.6,22.6
2014/6/25,20.6,26.2,22.6
2014/6/26,20.3,28.2,23.6
2014/6/27,22.2,26.2,23.9
2014/6/28,21.5,24.8,22.8
2014/6/29,21,28.9,23.3
2014/6/30,20.7,27.3,23.6
2014/7/1,21,29.6,25.3
2014/7/2,22.2,30.3,25.8
2014/7/3,21.8,27.5,24.8
2014/7/4,20.6,23.4,21.6
2014/7/5,20.1,24.3,22
2014/7/6,20.6,28.5,24.2
2014/7/7,21.6,24.9,23.4
2014/7/8,21.6,31.5,26.8
2014/7/9,23.3,25.7,24.2
2014/7/10,23.5,29.7,26.6
2014/7/11,24.1,34.2,28.5
2014/7/12,26.5,32.8,29.2
2014/7/13,25.6,28,26.9
2014/7/14,25.4,32.9,28.5
2014/7/15,24.7,32.5,28.2
2014/7/16,24.7,32.3,28
2014/7/17,24.4,31.8,27.1
2014/7/18,22.6,27.5,24.9
2014/7/19,22.1,26.4,23.8
2014/7/20,21.8,29.9,24.5
2014/7/21,22.6,28.8,25
2014/7/22,24.7,31.2,27.7
2014/7/23,25.6,33.1,29.4
2014/7/24,26.2,34.6,29.9
2014/7/25,26.4,35.6,30.5
2014/7/26,27.9,34.6,30.5
2014/7/27,27.1,34.5,30.1
2014/7/28,25.9,30.7,27.7
2014/7/29,24.1,31.8,27.6
2014/7/30,25,31.8,27.9
2014/7/31,26.1,33.9,29.5
2014/8/1,26.6,33.5,29.8
2014/8/2,27,35.3,30.9
2014/8/3,27.9,35.5,31
2014/8/4,27.8,34.7,30.5
2014/8/5,28,36.1,31.1
2014/8/6,27.9,35.7,30.8
2014/8/7,27.6,34.2,29.7
2014/8/8,26.6,31.7,29
2014/8/9,22.8,27.8,25.4
2014/8/10,22.2,29.4,26.3
2014/8/11,27.3,32.9,29.4
2014/8/12,21.7,29.6,26.3
2014/8/13,21.9,31.5,26.7
2014/8/14,25.8,30.1,27.1
2014/8/15,25.6,33.6,29.5
2014/8/16,23.2,31.2,27
2014/8/17,22.3,30.8,26.2
2014/8/18,26,33.6,29.1
2014/8/19,26.5,34.7,30.3
2014/8/20,27.8,34.5,31.1
2014/8/21,27.5,34.1,30.5
2014/8/22,27.6,34.6,30.2
2014/8/23,25.8,30.3,27.6
2014/8/24,25.3,32.1,28.4
2014/8/25,24.8,29.3,27
2014/8/26,23.2,26.9,25.2
2014/8/27,19.9,23.4,21.2
2014/8/28,19.6,23,21.1
2014/8/29,20.8,26.2,23.3
2014/8/30,19.9,26.1,22.6
2014/8/31,21.3,25.7,23.2
2014/9/1,20.1,23.8,21.8
2014/9/2,20,29.8,24.5
2014/9/3,22,27.3,24.1
2014/9/4,22,27.7,25.2
2014/9/5,24.2,31.6,27.8
2014/9/6,24.1,31.1,27.3
2014/9/7,19.4,24.4,21.7
2014/9/8,19.6,24.4,22.1
2014/9/9,20.1,28.1,23.5
2014/9/10,19.8,26.9,23.4
2014/9/11,19.9,23.2,21.8
2014/9/12,19.4,27.5,23.5
2014/9/13,20.3,27.3,23.1
2014/9/14,19.7,28.7,23.8
2014/9/15,21.5,26,24.1
2014/9/16,21.5,29.5,25.1
2014/9/17,20.9,26.1,23.3
2014/9/18,19.9,25.9,22.3
2014/9/19,18.4,25.6,22.3
2014/9/20,19.4,22.3,20.5
2014/9/21,16.4,26.7,21.3
2014/9/22,19.4,27.2,22.6
2014/9/23,17.7,26.4,22.1
2014/9/24,19.4,25.9,22.4
2014/9/25,22.1,28.5,24.4
2014/9/26,19.8,28.1,22.9
2014/9/27,17.4,23.5,20.2
2014/9/28,17.6,27,21.7
2014/9/29,20.2,28.3,23.5
2014/9/30,20.8,29.1,24.7
2014/10/1,19.6,24.6,21.2
2014/10/2,19.5,24.7,21.7
2014/10/3,22.5,29.8,25.7
2014/10/4,22.4,25.7,24.2
2014/10/5,15.2,22.4,17.2
2014/10/6,16.1,28.4,21.3
2014/10/7,17.7,24,20
2014/10/8,16.8,24.4,20.3
2014/10/9,18,24,21
2014/10/10,17.8,26.3,22.4
2014/10/11,18.2,23.5,20.3
2014/10/12,17,20.6,18.6
2014/10/13,15.7,24,18.1
2014/10/14,18.8,27.1,23.1
2014/10/15,13.8,19.1,15.9
2014/10/16,13.5,21.1,16.8
2014/10/17,15,24,18.4
2014/10/18,13.4,21.8,17.5
2014/10/19,13.5,23,18.3
2014/10/20,15.8,24.1,19.4
2014/10/21,16.4,21.4,19
2014/10/22,13.9,19.5,16.1
2014/10/23,12.9,15.5,14.3
2014/10/24,13,20.7,16.7
2014/10/25,12.9,22.7,18.3
2014/10/26,16.3,23.9,20.1
2014/10/27,15.1,23,19.3
2014/10/28,13.8,20.2,15.8
2014/10/29,13.1,21.6,16.4
2014/10/30,11.9,21.8,16.8
2014/10/31,15.3,20.8,18.4
2014/11/1,15.6,18.6,16.8
2014/11/2,15.4,22.4,19.5
2014/11/3,14.1,21.6,18
2014/11/4,12.3,19.9,16.2
2014/11/5,11.9,17.6,15.2
2014/11/6,14.3,21.3,17.7
2014/11/7,14.7,21.1,17.7
2014/11/8,12.9,15.4,14.1
2014/11/9,12.6,17.6,14.9
2014/11/10,13.3,22.2,17.8
2014/11/11,13,15.8,14.5
2014/11/12,12.3,16.3,14.1
2014/11/13,11.4,20.9,15
2014/11/14,8.8,16.8,12.8
2014/11/15,8.4,17.5,12.7
2014/11/16,9.8,16.2,12.5
2014/11/17,9.2,15.1,12.1
2014/11/18,10.2,16.8,12.9
2014/11/19,9.8,15.9,12.1
2014/11/20,6.9,11.6,9.1
2014/11/21,7.8,16.6,12.3
2014/11/22,10.5,18.7,13.8
2014/11/23,9.8,19.1,14.1
2014/11/24,10.7,15.6,13.2
2014/11/25,9.5,12.6,11.1
2014/11/26,8.5,10,9.2
2014/11/27,9.3,17,12.9
2014/11/28,11.4,16.3,14.1
2014/11/29,11.8,19.4,13.8
2014/11/30,12.7,17.5,15.1
2014/12/1,12.6,14.9,13.5
2014/12/2,5.9,14.4,10.8
2014/12/3,3,13.6,8.2
2014/12/4,5.9,13.2,8.8
2014/12/5,3.9,13.4,8.3
2014/12/6,1.7,9.8,5.1
2014/12/7,2,10.8,6.2
2014/12/8,3.2,11.6,6.6
2014/12/9,2.8,12.4,7.3
2014/12/10,3.6,10.8,7.3
2014/12/11,5.3,16.2,9.6
2014/12/12,5.6,11.1,9.3
2014/12/13,1.9,12.7,7
2014/12/14,1.2,8.9,4.8
2014/12/15,0.1,10.4,5.3
2014/12/16,1.9,5.3,3.6
2014/12/17,1.4,9.1,4.3
2014/12/18,-1.3,8.3,4
2014/12/19,0,9.5,5.4
2014/12/20,3.4,7.6,5.3
2014/12/21,4.2,12.6,8.6
2014/12/22,3.1,11.4,7.1
2014/12/23,2.4,11.2,6.3
2014/12/24,1.4,11.9,5.9
2014/12/25,3.1,11.5,6.3
2014/12/26,0.4,10,5.1
2014/12/27,1.8,8.7,4.6
2014/12/28,-0.6,8,3.8
2014/12/29,2.5,6.1,4.2
2014/12/30,1.8,12.2,6.6
2014/12/31,1.8,12.9,8
2015/1/1,0.7,8.2,3.7
2015/1/2,-2.2,7.9,2.7
2015/1/3,-1.1,8.9,3.8
2015/1/4,-0.4,9.3,4
2015/1/5,1.3,12.9,6.9
2015/1/6,5.8,16,10.8
2015/1/7,3,10.2,5.6
2015/1/8,2,11.2,6.2
2015/1/9,3.5,11,6.7
2015/1/10,1.9,11.2,6.3
2015/1/11,0.2,10.8,6.4
2015/1/12,2,9,5.2
2015/1/13,2.5,11.8,6.6
2015/1/14,1.2,11.5,6.6
2015/1/15,3.4,8.2,5.4
2015/1/16,4.9,13.2,8.9
2015/1/17,1.3,11.6,5.9
2015/1/18,-0.5,10.9,4.7
2015/1/19,-0.7,11.7,5.7
2015/1/20,2.7,11.2,6.3
2015/1/21,1.5,3.8,2.5
2015/1/22,3.2,5.6,4.6
2015/1/23,3.7,12.8,6.9
2015/1/24,2.9,8.1,4.9
2015/1/25,0.9,12.2,7
2015/1/26,5.6,12.9,9
2015/1/27,5.8,16.4,9.8
2015/1/28,1.4,9.7,5.2
2015/1/29,-0.9,8.2,3.9
2015/1/30,0.4,4.7,2.2
2015/1/31,0.8,10.5,4.9
2015/2/1,0.7,8.6,4
2015/2/2,1,9.6,4.7
2015/2/3,0.4,10.3,4.7
2015/2/4,1.1,9.6,5.2
2015/2/5,1.1,5.1,2.6
2015/2/6,-0.3,12,5.4
2015/2/7,1.2,9.6,5.3
2015/2/8,2,6.8,4
2015/2/9,-0.6,4.9,2
2015/2/10,-2.4,8.1,3.2
2015/2/11,0.2,10.9,5.6
2015/2/12,1.2,13,7
2015/2/13,1.1,12.3,5
2015/2/14,-1.4,10.6,4.9
2015/2/15,0.3,11.7,5.5
2015/2/16,1.5,13.2,7
2015/2/17,1.3,5.4,3.9
2015/2/18,2.5,4.3,3.3
2015/2/19,0.9,13,6.2
2015/2/20,2.5,11.9,6.3
2015/2/21,2,10.5,6.2
2015/2/22,4.4,8,6.3
2015/2/23,6.3,19.2,10.7
2015/2/24,7.2,12.7,9.7
